town,year,month,PM2.5
臺中市西區,2018,7,450.0
臺中市西屯區,2018,7,487.5
臺中市豐原區,2018,7,532.5
臺中市霧峰區,2018,7,442.5
臺中市龍井區,2018,7,442.5
臺北市中山區,2018,7,390.0
臺北市中正區,2018,7,330.0
臺北市信義區,2018,7,360.0
臺北市內湖區,2018,7,345.0
臺北市北投區,2018,7,330.0
臺北市南港區,2018,7,330.0
臺北市士林區,2018,7,325.0
臺北市文山區,2018,7,337.5
臺北市松山區,2018,7,360.0
臺北市萬華區,2018,7,360.0
臺南市七股區,2018,7,360.0
臺南市下營區,2018,7,440.0
臺南市中西區,2018,7,360.0
臺南市仁德區,2018,7,360.0
臺南市佳里區,2018,7,360.0
臺南市六甲區,2018,7,420.0
臺南市北區,2018,7,360.0
臺南市北門區,2018,7,405.0
臺南市南化區,2018,7,330.0
臺南市南區,2018,7,360.0
臺南市善化區,2018,7,300.0
臺南市大內區,2018,7,335.0
臺南市學甲區,2018,7,405.0
臺南市安南區,2018,7,360.0
臺南市安定區,2018,7,340.0
臺南市官田區,2018,7,363.75
臺南市將軍區,2018,7,378.0
臺南市山上區,2018,7,315.0
臺南市左鎮區,2018,7,317.14
臺南市後壁區,2018,7,462.86
臺南市新化區,2018,7,322.5
臺南市新市區,2018,7,305.0
臺南市新營區,2018,7,480.0
臺南市東區,2018,7,360.0
臺南市東山區,2018,7,429.0
臺南市柳營區,2018,7,467.14
臺南市楠西區,2018,7,362.73
臺南市歸仁區,2018,7,354.0
臺南市永康區,2018,7,360.0
臺南市玉井區,2018,7,334.29
臺南市白河區,2018,7,394.62
臺南市西港區,2018,7,330.0
臺南市關廟區,2018,7,342.0
臺南市鹽水區,2018,7,456.0
臺南市麻豆區,2018,7,352.5
臺南市龍崎區,2018,7,325.0
臺東縣卑南鄉,2018,7,255.0
臺東縣大武鄉,2018,7,330.0
臺東縣太麻里鄉,2018,7,288.75
臺東縣延平鄉,2018,7,270.0
臺東縣成功鎮,2018,7,270.0
臺東縣東河鄉,2018,7,270.0
臺東縣池上鄉,2018,7,270.0
臺東縣海端鄉,2018,7,270.0
臺東縣綠島鄉,2018,7,240.0
臺東縣臺東市,2018,7,240.0
臺東縣蘭嶼鄉,2018,7,210.0
臺東縣達仁鄉,2018,7,325.5
臺東縣金峰鄉,2018,7,319.09
臺東縣長濱鄉,2018,7,270.0
臺東縣關山鎮,2018,7,270.0
臺東縣鹿野鄉,2018,7,270.0
花蓮縣光復鄉,2018,7,255.0
花蓮縣卓溪鄉,2018,7,300.0
花蓮縣吉安鄉,2018,7,120.0
花蓮縣壽豐鄉,2018,7,133.33
花蓮縣富里鄉,2018,7,270.0
花蓮縣新城鄉,2018,7,120.0
花蓮縣玉里鎮,2018,7,289.09
花蓮縣瑞穗鄉,2018,7,286.15
花蓮縣秀林鄉,2018,7,174.23
花蓮縣花蓮市,2018,7,120.0
花蓮縣萬榮鄉,2018,7,270.0
花蓮縣豐濱鄉,2018,7,225.88
花蓮縣鳳林鎮,2018,7,189.0
苗栗縣三灣鄉,2018,7,367.5
苗栗縣三義鄉,2018,7,450.0
苗栗縣公館鄉,2018,7,561.43
苗栗縣卓蘭鎮,2018,7,480.0
苗栗縣南庄鄉,2018,7,405.0
苗栗縣大湖鄉,2018,7,470.0
苗栗縣後龍鎮,2018,7,540.0
苗栗縣泰安鄉,2018,7,510.0
苗栗縣獅潭鄉,2018,7,505.71
苗栗縣竹南鎮,2018,7,307.5
苗栗縣苑裡鎮,2018,7,462.0
苗栗縣苗栗市,2018,7,600.0
苗栗縣西湖鄉,2018,7,577.5
苗栗縣通霄鎮,2018,7,499.09
苗栗縣造橋鄉,2018,7,468.0
苗栗縣銅鑼鄉,2018,7,487.5
苗栗縣頭份市,2018,7,321.43
苗栗縣頭屋鄉,2018,7,562.5
雲林縣二崙鄉,2018,7,546.0
雲林縣元長鄉,2018,7,486.0
雲林縣北港鎮,2018,7,480.0
雲林縣口湖鄉,2018,7,453.33
雲林縣古坑鄉,2018,7,445.38
雲林縣四湖鄉,2018,7,480.0
雲林縣土庫鎮,2018,7,522.0
雲林縣大埤鄉,2018,7,480.0
雲林縣崙背鄉,2018,7,560.0
雲林縣斗六市,2018,7,444.0
雲林縣斗南鎮,2018,7,468.0
雲林縣東勢鄉,2018,7,486.0
雲林縣林內鄉,2018,7,420.0
雲林縣水林鄉,2018,7,450.0
雲林縣臺西鄉,2018,7,485.0
雲林縣莿桐鄉,2018,7,456.0
雲林縣虎尾鎮,2018,7,505.71
雲林縣褒忠鄉,2018,7,540.0
雲林縣西螺鎮,2018,7,502.5
雲林縣麥寮鄉,2018,7,502.5
高雄市三民區,2018,7,330.0
高雄市仁武區,2018,7,340.0
高雄市內門區,2018,7,247.5
高雄市六龜區,2018,7,258.46
高雄市前金區,2018,7,330.0
高雄市前鎮區,2018,7,250.0
高雄市大寮區,2018,7,372.86
高雄市大樹區,2018,7,351.43
高雄市大社區,2018,7,390.0
高雄市小港區,2018,7,312.0
高雄市岡山區,2018,7,450.0
高雄市左營區,2018,7,330.0
高雄市彌陀區,2018,7,420.0
高雄市旗山區,2018,7,220.91
高雄市旗津區,2018,7,270.0
高雄市杉林區,2018,7,240.0
高雄市林園區,2018,7,390.0
高雄市桃源區,2018,7,315.0
高雄市梓官區,2018,7,450.0
高雄市楠梓區,2018,7,427.5
高雄市橋頭區,2018,7,510.0
高雄市永安區,2018,7,400.0
高雄市湖內區,2018,7,360.0
高雄市燕巢區,2018,7,411.43
高雄市田寮區,2018,7,345.0
高雄市甲仙區,2018,7,312.86
高雄市美濃區,2018,7,168.0
高雄市苓雅區,2018,7,270.0
高雄市茂林區,2018,7,270.0
高雄市茄萣區,2018,7,360.0
高雄市路竹區,2018,7,396.0
高雄市阿蓮區,2018,7,405.0
高雄市鳥松區,2018,7,330.0
高雄市鳳山區,2018,7,300.0
高雄市鼓山區,2018,7,320.0
南投縣中寮鄉,2018,8,352.5
南投縣仁愛鄉,2018,8,440.0
南投縣信義鄉,2018,8,360.0
南投縣南投市,2018,8,334.29
南投縣名間鄉,2018,8,330.0
南投縣國姓鄉,2018,8,397.5
南投縣埔里鎮,2018,8,443.57
南投縣水里鄉,2018,8,365.0
南投縣竹山鎮,2018,8,310.71
南投縣草屯鎮,2018,8,341.25
南投縣集集鎮,2018,8,340.0
南投縣魚池鄉,2018,8,407.14
南投縣鹿谷鄉,2018,8,327.0
嘉義市東區,2018,8,270.0
嘉義市西區,2018,8,270.0
嘉義縣中埔鄉,2018,8,291.0
嘉義縣六腳鄉,2018,8,335.0
嘉義縣大埔鄉,2018,8,300.0
嘉義縣大林鎮,2018,8,350.0
嘉義縣太保市,2018,8,330.0
嘉義縣布袋鎮,2018,8,330.0
嘉義縣新港鄉,2018,8,390.0
嘉義縣朴子市,2018,8,300.0
嘉義縣東石鄉,2018,8,321.43
嘉義縣梅山鄉,2018,8,330.0
嘉義縣民雄鄉,2018,8,334.29
嘉義縣水上鄉,2018,8,282.0
嘉義縣溪口鄉,2018,8,382.5
嘉義縣番路鄉,2018,8,307.5
嘉義縣竹崎鄉,2018,8,303.75
嘉義縣義竹鄉,2018,8,350.0
嘉義縣鹿草鄉,2018,8,335.0
基隆市七堵區,2018,8,295.0
基隆市仁愛區,2018,8,300.0
基隆市信義區,2018,8,300.0
基隆市安樂區,2018,8,345.0
基隆市暖暖區,2018,8,300.0
宜蘭縣三星鄉,2018,8,323.33
宜蘭縣五結鄉,2018,8,322.5
宜蘭縣冬山鄉,2018,8,330.0
宜蘭縣南澳鄉,2018,8,331.3
宜蘭縣員山鄉,2018,8,318.0
宜蘭縣壯圍鄉,2018,8,300.0
宜蘭縣大同鄉,2018,8,355.38
宜蘭縣宜蘭市,2018,8,300.0
宜蘭縣礁溪鄉,2018,8,303.75
宜蘭縣蘇澳鎮,2018,8,330.0
宜蘭縣頭城鎮,2018,8,347.14
屏東縣三地門鄉,2018,8,228.46
屏東縣九如鄉,2018,8,262.5
屏東縣佳冬鄉,2018,8,300.0
屏東縣來義鄉,2018,8,300.0
屏東縣內埔鄉,2018,8,273.75
屏東縣南州鄉,2018,8,300.0
屏東縣屏東市,2018,8,270.0
屏東縣崁頂鄉,2018,8,310.0
屏東縣恆春鎮,2018,8,210.0
屏東縣新園鄉,2018,8,340.0
屏東縣新埤鄉,2018,8,300.0
屏東縣春日鄉,2018,8,300.0
屏東縣東港鎮,2018,8,330.0
屏東縣枋寮鄉,2018,8,300.0
屏東縣枋山鄉,2018,8,285.0
屏東縣林邊鄉,2018,8,300.0
屏東縣泰武鄉,2018,8,300.0
屏東縣滿州鄉,2018,8,216.0
屏東縣潮州鎮,2018,8,300.0
屏東縣牡丹鄉,2018,8,240.0
屏東縣獅子鄉,2018,8,268.7
屏東縣琉球鄉,2018,8,300.0
屏東縣瑪家鄉,2018,8,270.0
屏東縣竹田鄉,2018,8,300.0
屏東縣萬丹鄉,2018,8,325.0
屏東縣萬巒鄉,2018,8,300.0
屏東縣車城鄉,2018,8,230.0
屏東縣里港鄉,2018,8,195.0
屏東縣長治鄉,2018,8,270.0
屏東縣霧臺鄉,2018,8,240.0
屏東縣高樹鄉,2018,8,188.57
屏東縣鹽埔鄉,2018,8,255.0
屏東縣麟洛鄉,2018,8,270.0
彰化縣二林鎮,2018,8,450.0
彰化縣二水鄉,2018,8,322.5
彰化縣伸港鄉,2018,8,322.5
彰化縣北斗鎮,2018,8,375.0
彰化縣和美鎮,2018,8,345.0
彰化縣員林市,2018,8,360.0
彰化縣埔心鄉,2018,8,360.0
彰化縣埔鹽鄉,2018,8,412.5
彰化縣埤頭鄉,2018,8,438.0
彰化縣大城鄉,2018,8,436.67
彰化縣大村鄉,2018,8,367.5
彰化縣彰化市,2018,8,360.0
彰化縣永靖鄉,2018,8,390.0
彰化縣溪州鄉,2018,8,364.29
彰化縣溪湖鎮,2018,8,420.0
彰化縣田中鎮,2018,8,360.0
彰化縣田尾鄉,2018,8,390.0
彰化縣社頭鄉,2018,8,360.0
彰化縣福興鄉,2018,8,375.0
彰化縣秀水鄉,2018,8,360.0
彰化縣竹塘鄉,2018,8,435.0
彰化縣線西鄉,2018,8,310.0
彰化縣芬園鄉,2018,8,354.0
彰化縣花壇鄉,2018,8,360.0
彰化縣芳苑鄉,2018,8,436.15
彰化縣鹿港鎮,2018,8,330.0
新北市三峽區,2018,8,420.0
新北市三芝區,2018,8,306.0
新北市三重區,2018,8,390.0
新北市中和區,2018,8,420.0
新北市五股區,2018,8,410.0
新北市八里區,2018,8,382.5
新北市土城區,2018,8,390.0
新北市坪林區,2018,8,354.0
新北市平溪區,2018,8,330.0
新北市新店區,2018,8,390.0
新北市新莊區,2018,8,410.0
新北市板橋區,2018,8,375.0
新北市林口區,2018,8,345.0
新北市樹林區,2018,8,400.0
新北市永和區,2018,8,480.0
新北市汐止區,2018,8,248.57
新北市淡水區,2018,8,360.0
新北市深坑區,2018,8,375.0
新北市烏來區,2018,8,383.33
新北市瑞芳區,2018,8,320.0
新北市石碇區,2018,8,353.08
新北市石門區,2018,8,348.0
新北市萬里區,2018,8,360.0
新北市蘆洲區,2018,8,420.0
新北市貢寮區,2018,8,351.0
新北市金山區,2018,8,345.0
新北市雙溪區,2018,8,343.85
新北市鶯歌區,2018,8,465.0
新竹市北區,2018,8,450.0
新竹市東區,2018,8,450.0
新竹市香山區,2018,8,426.0
新竹縣五峰鄉,2018,8,360.0
新竹縣北埔鄉,2018,8,322.5
新竹縣寶山鄉,2018,8,390.0
新竹縣尖石鄉,2018,8,396.0
新竹縣峨眉鄉,2018,8,354.0
新竹縣新埔鎮,2018,8,395.0
新竹縣新豐鄉,2018,8,402.0
新竹縣橫山鄉,2018,8,330.0
新竹縣湖口鄉,2018,8,390.0
新竹縣竹北市,2018,8,438.0
新竹縣竹東鎮,2018,8,330.0
新竹縣芎林鄉,2018,8,315.0
新竹縣關西鎮,2018,8,410.77
桃園市中壢區,2018,8,430.0
桃園市八德區,2018,8,465.0
桃園市大園區,2018,8,450.0
桃園市大溪區,2018,8,441.82
桃園市平鎮區,2018,8,426.0
桃園市復興區,2018,8,424.29
桃園市新屋區,2018,8,441.43
桃園市桃園區,2018,8,510.0
桃園市楊梅區,2018,8,430.0
桃園市蘆竹區,2018,8,420.0
桃園市觀音區,2018,8,483.0
桃園市龍潭區,2018,8,461.25
桃園市龜山區,2018,8,420.0
臺中市北屯區,2018,8,385.0
臺中市南屯區,2018,8,380.0
臺中市后里區,2018,8,405.0
臺中市外埔區,2018,8,390.0
臺中市大安區,2018,8,390.0
臺中市大甲區,2018,8,390.0
臺中市大肚區,2018,8,382.5
臺中市大里區,2018,8,300.0
臺中市大雅區,2018,8,390.0
臺中市太平區,2018,8,345.0
臺中市新社區,2018,8,402.0
臺中市東勢區,2018,8,402.86
臺中市東區,2018,8,330.0
臺中市梧棲區,2018,8,360.0
臺中市沙鹿區,2018,8,360.0
臺中市清水區,2018,8,373.33
臺中市潭子區,2018,8,390.0
臺中市烏日區,2018,8,350.0
臺中市石岡區,2018,8,420.0
臺中市神岡區,2018,8,410.0
臺中市西區,2018,8,360.0
臺中市西屯區,2018,8,405.0
臺中市豐原區,2018,8,420.0
臺中市霧峰區,2018,8,330.0
臺中市龍井區,2018,8,352.5
臺北市中山區,2018,8,420.0
臺北市中正區,2018,8,450.0
臺北市信義區,2018,8,420.0
臺北市內湖區,2018,8,375.0
臺北市北投區,2018,8,385.0
臺北市南港區,2018,8,345.0
臺北市士林區,2018,8,375.0
臺北市文山區,2018,8,405.0
臺北市松山區,2018,8,420.0
臺北市萬華區,2018,8,420.0
臺南市七股區,2018,8,300.0
臺南市下營區,2018,8,360.0
臺南市中西區,2018,8,300.0
臺南市仁德區,2018,8,285.0
臺南市佳里區,2018,8,285.0
臺南市六甲區,2018,8,342.0
臺南市北區,2018,8,270.0
臺南市北門區,2018,8,330.0
臺南市南化區,2018,8,264.0
臺南市南區,2018,8,270.0
臺南市善化區,2018,8,220.0
臺南市大內區,2018,8,265.0
臺南市學甲區,2018,8,330.0
臺南市安南區,2018,8,300.0
臺南市安定區,2018,8,270.0
臺南市官田區,2018,8,288.75
臺南市將軍區,2018,8,300.0
臺南市山上區,2018,8,240.0
臺南市左鎮區,2018,8,244.29
臺南市後壁區,2018,8,368.57
臺南市新化區,2018,8,262.5
臺南市新市區,2018,8,235.0
臺南市新營區,2018,8,410.0
臺南市東區,2018,8,270.0
臺南市東山區,2018,8,345.0
臺南市柳營區,2018,8,381.43
臺南市楠西區,2018,8,286.36
臺南市歸仁區,2018,8,288.0
臺南市永康區,2018,8,285.0
臺南市玉井區,2018,8,270.0
臺南市白河區,2018,8,306.92
臺南市西港區,2018,8,270.0
臺南市關廟區,2018,8,288.0
臺南市鹽水區,2018,8,378.0
臺南市麻豆區,2018,8,270.0
臺南市龍崎區,2018,8,270.0
臺東縣卑南鄉,2018,8,240.0
臺東縣大武鄉,2018,8,270.0
臺東縣太麻里鄉,2018,8,255.0
臺東縣延平鄉,2018,8,244.29
臺東縣成功鎮,2018,8,258.0
臺東縣東河鄉,2018,8,257.65
臺東縣池上鄉,2018,8,270.0
臺東縣海端鄉,2018,8,270.0
臺東縣綠島鄉,2018,8,240.0
臺東縣臺東市,2018,8,223.64
臺東縣蘭嶼鄉,2018,8,210.0
臺東縣達仁鄉,2018,8,270.0
臺東縣金峰鄉,2018,8,264.55
臺東縣長濱鄉,2018,8,257.5
臺東縣關山鎮,2018,8,270.0
臺東縣鹿野鄉,2018,8,265.0
花蓮縣光復鄉,2018,8,237.5
花蓮縣卓溪鄉,2018,8,270.0
花蓮縣吉安鄉,2018,8,150.0
花蓮縣壽豐鄉,2018,8,155.0
花蓮縣富里鄉,2018,8,270.0
花蓮縣新城鄉,2018,8,150.0
花蓮縣玉里鎮,2018,8,267.27
花蓮縣瑞穗鄉,2018,8,263.08
花蓮縣秀林鄉,2018,8,192.69
花蓮縣花蓮市,2018,8,150.0
花蓮縣萬榮鄉,2018,8,243.0
花蓮縣豐濱鄉,2018,8,215.29
花蓮縣鳳林鎮,2018,8,189.0
苗栗縣三灣鄉,2018,8,367.5
苗栗縣三義鄉,2018,8,390.0
苗栗縣公館鄉,2018,8,467.14
苗栗縣卓蘭鎮,2018,8,390.0
苗栗縣南庄鄉,2018,8,378.75
苗栗縣大湖鄉,2018,8,410.0
苗栗縣後龍鎮,2018,8,463.33
苗栗縣泰安鄉,2018,8,420.0
苗栗縣獅潭鄉,2018,8,441.43
苗栗縣竹南鎮,2018,8,337.5
苗栗縣苑裡鎮,2018,8,396.0
苗栗縣苗栗市,2018,8,510.0
苗栗縣西湖鄉,2018,8,487.5
苗栗縣通霄鎮,2018,8,433.64
苗栗縣造橋鄉,2018,8,432.0
苗栗縣銅鑼鄉,2018,8,423.75
苗栗縣頭份市,2018,8,347.14
苗栗縣頭屋鄉,2018,8,480.0
雲林縣二崙鄉,2018,8,438.0
雲林縣元長鄉,2018,8,408.0
雲林縣北港鎮,2018,8,390.0
雲林縣口湖鄉,2018,8,370.0
雲林縣古坑鄉,2018,8,330.0
雲林縣四湖鄉,2018,8,390.0
雲林縣土庫鎮,2018,8,432.0
雲林縣大埤鄉,2018,8,380.0
雲林縣崙背鄉,2018,8,450.0
雲林縣斗六市,2018,8,330.0
雲林縣斗南鎮,2018,8,360.0
雲林縣東勢鄉,2018,8,420.0
雲林縣林內鄉,2018,8,315.0
雲林縣水林鄉,2018,8,363.75
雲林縣臺西鄉,2018,8,405.0
雲林縣莿桐鄉,2018,8,342.0
雲林縣虎尾鎮,2018,8,402.86
雲林縣褒忠鄉,2018,8,450.0
雲林縣西螺鎮,2018,8,397.5
雲林縣麥寮鄉,2018,8,442.5
高雄市三民區,2018,8,240.0
高雄市仁武區,2018,8,280.0
高雄市內門區,2018,8,191.25
高雄市六龜區,2018,8,207.69
高雄市前金區,2018,8,270.0
高雄市前鎮區,2018,8,220.0
高雄市大寮區,2018,8,304.29
高雄市大樹區,2018,8,278.57
高雄市大社區,2018,8,345.0
高雄市小港區,2018,8,270.0
高雄市岡山區,2018,8,474.0
高雄市左營區,2018,8,270.0
高雄市彌陀區,2018,8,420.0
高雄市旗山區,2018,8,163.64
高雄市旗津區,2018,8,210.0
高雄市杉林區,2018,8,180.0
高雄市林園區,2018,8,330.0
高雄市桃源區,2018,8,255.0
高雄市梓官區,2018,8,480.0
高雄市楠梓區,2018,8,412.5
高雄市橋頭區,2018,8,570.0
高雄市永安區,2018,8,360.0
高雄市湖內區,2018,8,315.0
高雄市燕巢區,2018,8,394.29
高雄市田寮區,2018,8,300.0
高雄市甲仙區,2018,8,252.86
高雄市美濃區,2018,8,129.0
高雄市苓雅區,2018,8,240.0
高雄市茂林區,2018,8,210.0
高雄市茄萣區,2018,8,330.0
高雄市路竹區,2018,8,366.0
高雄市阿蓮區,2018,8,375.0
高雄市鳥松區,2018,8,250.0
高雄市鳳山區,2018,8,225.0
高雄市鼓山區,2018,8,270.0
南投縣中寮鄉,2018,9,497.5
南投縣仁愛鄉,2018,9,555.0
南投縣信義鄉,2018,9,540.0
南投縣南投市,2018,9,480.0
南投縣名間鄉,2018,9,506.25
南投縣國姓鄉,2018,9,535.0
南投縣埔里鎮,2018,9,557.14
南投縣水里鄉,2018,9,540.0
南投縣竹山鎮,2018,9,567.86
南投縣草屯鎮,2018,9,495.0
南投縣集集鎮,2018,9,530.0
南投縣魚池鄉,2018,9,540.0
南投縣鹿谷鄉,2018,9,552.0
嘉義市東區,2018,9,510.0
嘉義市西區,2018,9,510.0
嘉義縣中埔鄉,2018,9,537.0
嘉義縣六腳鄉,2018,9,580.0
嘉義縣大埔鄉,2018,9,540.0
嘉義縣大林鎮,2018,9,590.0
嘉義縣太保市,2018,9,570.0
嘉義縣布袋鎮,2018,9,570.0
嘉義縣新港鄉,2018,9,655.0
嘉義縣朴子市,2018,9,540.0
嘉義縣東石鄉,2018,9,548.57
嘉義縣梅山鄉,2018,9,570.0
嘉義縣民雄鄉,2018,9,578.57
嘉義縣水上鄉,2018,9,534.0
嘉義縣溪口鄉,2018,9,622.5
嘉義縣番路鄉,2018,9,543.75
嘉義縣竹崎鄉,2018,9,547.5
嘉義縣義竹鄉,2018,9,586.67
嘉義縣鹿草鄉,2018,9,570.0
基隆市七堵區,2018,9,320.0
基隆市仁愛區,2018,9,330.0
基隆市信義區,2018,9,330.0
基隆市安樂區,2018,9,375.0
基隆市暖暖區,2018,9,330.0
宜蘭縣三星鄉,2018,9,283.33
宜蘭縣五結鄉,2018,9,262.5
宜蘭縣冬山鄉,2018,9,270.0
宜蘭縣南澳鄉,2018,9,288.26
宜蘭縣員山鄉,2018,9,288.0
宜蘭縣壯圍鄉,2018,9,250.0
宜蘭縣大同鄉,2018,9,327.69
宜蘭縣宜蘭市,2018,9,240.0
宜蘭縣礁溪鄉,2018,9,266.25
宜蘭縣蘇澳鎮,2018,9,273.0
宜蘭縣頭城鎮,2018,9,338.57
屏東縣三地門鄉,2018,9,461.54
屏東縣九如鄉,2018,9,525.0
屏東縣佳冬鄉,2018,9,540.0
屏東縣來義鄉,2018,9,536.25
屏東縣內埔鄉,2018,9,532.5
屏東縣南州鄉,2018,9,540.0
屏東縣屏東市,2018,9,540.0
屏東縣崁頂鄉,2018,9,540.0
屏東縣恆春鎮,2018,9,275.0
屏東縣新園鄉,2018,9,550.0
屏東縣新埤鄉,2018,9,540.0
屏東縣春日鄉,2018,9,520.91
屏東縣東港鎮,2018,9,540.0
屏東縣枋寮鄉,2018,9,540.0
屏東縣枋山鄉,2018,9,480.0
屏東縣林邊鄉,2018,9,540.0
屏東縣泰武鄉,2018,9,540.0
屏東縣滿州鄉,2018,9,286.0
屏東縣潮州鎮,2018,9,540.0
屏東縣牡丹鄉,2018,9,352.5
屏東縣獅子鄉,2018,9,447.39
屏東縣琉球鄉,2018,9,510.0
屏東縣瑪家鄉,2018,9,516.0
屏東縣竹田鄉,2018,9,540.0
屏東縣萬丹鄉,2018,9,565.0
屏東縣萬巒鄉,2018,9,540.0
屏東縣車城鄉,2018,9,310.0
屏東縣里港鄉,2018,9,430.0
屏東縣長治鄉,2018,9,540.0
屏東縣霧臺鄉,2018,9,480.0
屏東縣高樹鄉,2018,9,428.57
屏東縣鹽埔鄉,2018,9,500.0
屏東縣麟洛鄉,2018,9,540.0
彰化縣二林鎮,2018,9,660.0
彰化縣二水鄉,2018,9,562.5
彰化縣伸港鄉,2018,9,592.5
彰化縣北斗鎮,2018,9,585.0
彰化縣和美鎮,2018,9,600.0
彰化縣員林市,2018,9,555.0
彰化縣埔心鄉,2018,9,600.0
彰化縣埔鹽鄉,2018,9,637.5
彰化縣埤頭鄉,2018,9,654.0
彰化縣大城鄉,2018,9,666.67
彰化縣大村鄉,2018,9,577.5
彰化縣彰化市,2018,9,592.5
彰化縣永靖鄉,2018,9,600.0
彰化縣溪州鄉,2018,9,587.14
彰化縣溪湖鎮,2018,9,637.5
彰化縣田中鎮,2018,9,540.0
彰化縣田尾鄉,2018,9,600.0
彰化縣社頭鄉,2018,9,525.0
彰化縣福興鄉,2018,9,615.0
彰化縣秀水鄉,2018,9,600.0
彰化縣竹塘鄉,2018,9,660.0
彰化縣線西鄉,2018,9,600.0
彰化縣芬園鄉,2018,9,516.0
彰化縣花壇鄉,2018,9,607.5
彰化縣芳苑鄉,2018,9,657.69
彰化縣鹿港鎮,2018,9,600.0
新北市三峽區,2018,9,428.57
新北市三芝區,2018,9,318.0
新北市三重區,2018,9,390.0
新北市中和區,2018,9,420.0
新北市五股區,2018,9,380.0
新北市八里區,2018,9,405.0
新北市土城區,2018,9,420.0
新北市坪林區,2018,9,357.0
新北市平溪區,2018,9,345.0
新北市新店區,2018,9,402.0
新北市新莊區,2018,9,400.0
新北市板橋區,2018,9,390.0
新北市林口區,2018,9,325.0
新北市樹林區,2018,9,420.0
新北市永和區,2018,9,450.0
新北市汐止區,2018,9,278.57
新北市淡水區,2018,9,390.0
新北市深坑區,2018,9,375.0
新北市烏來區,2018,9,386.67
新北市瑞芳區,2018,9,345.0
新北市石碇區,2018,9,364.62
新北市石門區,2018,9,354.0
新北市萬里區,2018,9,380.0
新北市蘆洲區,2018,9,390.0
新北市貢寮區,2018,9,360.0
新北市金山區,2018,9,352.5
新北市雙溪區,2018,9,357.69
新北市鶯歌區,2018,9,480.0
新竹市北區,2018,9,615.0
新竹市東區,2018,9,615.0
新竹市香山區,2018,9,594.0
新竹縣五峰鄉,2018,9,427.5
新竹縣北埔鄉,2018,9,405.0
新竹縣寶山鄉,2018,9,530.0
新竹縣尖石鄉,2018,9,456.0
新竹縣峨眉鄉,2018,9,468.0
新竹縣新埔鎮,2018,9,505.0
新竹縣新豐鄉,2018,9,540.0
新竹縣橫山鄉,2018,9,410.0
新竹縣湖口鄉,2018,9,532.5
新竹縣竹北市,2018,9,582.0
新竹縣竹東鎮,2018,9,410.0
新竹縣芎林鄉,2018,9,390.0
新竹縣關西鎮,2018,9,480.0
桃園市中壢區,2018,9,470.0
桃園市八德區,2018,9,495.0
桃園市大園區,2018,9,502.5
桃園市大溪區,2018,9,488.18
桃園市平鎮區,2018,9,480.0
桃園市復興區,2018,9,454.29
桃園市新屋區,2018,9,514.29
桃園市桃園區,2018,9,525.0
桃園市楊梅區,2018,9,513.33
桃園市蘆竹區,2018,9,428.57
桃園市觀音區,2018,9,510.0
桃園市龍潭區,2018,9,532.5
桃園市龜山區,2018,9,426.0
臺中市北屯區,2018,9,520.0
臺中市南屯區,2018,9,570.0
臺中市后里區,2018,9,530.0
臺中市外埔區,2018,9,540.0
臺中市大安區,2018,9,540.0
臺中市大甲區,2018,9,546.0
臺中市大肚區,2018,9,592.5
臺中市大里區,2018,9,426.0
臺中市大雅區,2018,9,555.0
臺中市太平區,2018,9,491.25
臺中市新社區,2018,9,522.0
臺中市東勢區,2018,9,540.0
臺中市東區,2018,9,510.0
臺中市梧棲區,2018,9,530.0
臺中市沙鹿區,2018,9,517.5
臺中市清水區,2018,9,533.33
臺中市潭子區,2018,9,540.0
臺中市烏日區,2018,9,520.0
臺中市石岡區,2018,9,510.0
臺中市神岡區,2018,9,530.0
臺中市西區,2018,9,570.0
臺中市西屯區,2018,9,585.0
臺中市豐原區,2018,9,510.0
臺中市霧峰區,2018,9,480.0
臺中市龍井區,2018,9,547.5
臺北市中山區,2018,9,450.0
臺北市中正區,2018,9,450.0
臺北市信義區,2018,9,420.0
臺北市內湖區,2018,9,390.0
臺北市北投區,2018,9,390.0
