ID1_CITY,year,month,case_c,case_per_capita(‰)
0306,2018,9,5,0.997
0306,2018,10,4,0.798
0306,2018,12,3,0.598
0306,2019,1,7,1.389
0306,2019,2,6,1.19
0306,2019,3,10,1.984
0306,2019,4,4,0.793
0306,2019,5,8,1.587
0306,2019,6,6,1.19
0306,2019,7,4,0.793
0306,2019,8,8,1.587
0306,2019,9,7,1.389
0306,2019,10,8,1.587
0306,2019,11,10,1.984
0306,2019,12,9,1.785
0307,2016,1,3,0.879
0307,2016,2,3,0.879
0307,2016,3,4,1.172
0307,2016,4,3,0.879
0307,2016,6,3,0.879
0307,2016,7,3,0.879
0307,2017,1,3,0.866
0307,2017,2,3,0.866
0307,2017,3,3,0.866
0307,2017,4,8,2.31
0307,2017,5,4,1.155
0307,2017,11,4,1.155
0307,2017,12,9,2.599
0307,2018,1,3,0.732
0307,2018,2,8,1.951
0307,2018,3,6,1.463
0307,2018,5,8,1.951
0307,2018,6,3,0.732
0307,2018,8,8,1.951
0307,2018,9,3,0.732
0307,2018,10,7,1.707
0307,2019,1,3,0.715
0307,2019,2,5,1.192
0307,2019,3,5,1.192
0307,2019,4,9,2.146
0307,2019,5,6,1.431
0307,2019,7,5,1.192
0307,2019,8,8,1.907
0307,2019,9,4,0.954
0307,2019,10,3,0.715
0307,2019,11,4,0.954
0307,2019,12,6,1.431
0308,2016,1,10,1.788
0308,2016,2,12,2.146
0308,2016,3,16,2.861
0308,2016,4,10,1.788
0308,2016,5,10,1.788
0308,2016,6,8,1.431
0308,2016,7,6,1.073
0308,2016,8,3,0.536
0308,2016,9,11,1.967
0308,2016,10,9,1.609
0308,2016,11,14,2.504
0308,2016,12,10,1.788
0308,2017,1,12,2.137
0308,2017,2,14,2.493
0308,2017,3,9,1.603
0308,2017,4,10,1.781
0308,2017,5,8,1.425
0308,2017,6,5,0.89
0308,2017,7,4,0.712
0308,2017,8,11,1.959
0308,2017,9,11,1.959
0308,2017,10,7,1.246
0308,2017,11,3,0.534
0308,2017,12,6,1.068
0308,2018,1,8,1.307
0308,2018,2,8,1.307
0308,2018,3,15,2.451
0308,2018,4,14,2.288
0308,2018,5,11,1.798
0308,2018,6,14,2.288
0308,2018,7,10,1.634
0308,2018,8,4,0.654
0308,2018,9,3,0.49
0308,2018,10,9,1.471
0308,2018,11,6,0.981
0308,2018,12,10,1.634
0308,2019,1,16,2.619
0308,2019,2,11,1.801
0308,2019,3,14,2.292
0308,2019,4,11,1.801
0308,2019,5,17,2.783
0308,2019,6,15,2.455
0308,2019,7,15,2.455
0308,2019,8,12,1.964
0308,2019,9,12,1.964
0308,2019,10,13,2.128
0308,2019,11,10,1.637
0308,2019,12,11,1.801
0309,2016,1,9,1.085
0309,2016,2,13,1.568
0309,2016,3,13,1.568
0309,2016,4,12,1.447
0309,2016,5,13,1.568
0309,2016,6,11,1.327
0309,2016,7,4,0.482
0309,2016,8,12,1.447
0309,2016,9,7,0.844
0309,2016,10,11,1.327
0309,2016,11,13,1.568
0309,2016,12,13,1.568
0309,2017,1,17,2.093
0309,2017,2,16,1.97
0309,2017,3,17,2.093
0309,2017,4,16,1.97
0309,2017,5,11,1.355
0309,2017,6,17,2.093
0309,2017,7,15,1.847
0309,2017,8,16,1.97
0309,2017,9,21,2.586
0309,2017,10,21,2.586
0309,2017,11,13,1.601
0309,2017,12,21,2.586
0309,2018,1,14,1.616
0309,2018,2,21,2.424
0309,2018,3,18,2.078
0309,2018,4,14,1.616
0309,2018,5,16,1.847
0309,2018,6,14,1.616
0309,2018,7,11,1.27
0309,2018,8,9,1.039
0309,2018,9,11,1.27
0309,2018,10,14,1.616
0309,2018,11,16,1.847
0309,2018,12,20,2.309
0309,2019,1,21,2.398
0309,2019,2,20,2.284
0309,2019,3,14,1.599
0309,2019,4,12,1.37
0309,2019,5,21,2.398
0309,2019,6,13,1.485
0309,2019,7,15,1.713
0309,2019,8,18,2.055
0309,2019,9,16,1.827
0309,2019,10,12,1.37
0309,2019,11,18,2.055
0309,2019,12,13,1.485
0310,2016,1,14,1.935
0310,2016,2,17,2.35
0310,2016,3,14,1.935
0310,2016,4,14,1.935
0310,2016,5,11,1.52
0310,2016,6,5,0.691
0310,2016,7,5,0.691
0310,2016,8,16,2.211
0310,2016,9,7,0.968
0310,2016,10,17,2.35
0310,2016,11,7,0.968
0310,2016,12,14,1.935
0310,2017,1,14,1.903
0310,2017,2,13,1.768
0310,2017,3,19,2.583
0310,2017,4,11,1.496
0310,2017,5,13,1.768
0310,2017,6,13,1.768
0310,2017,7,16,2.175
0310,2017,8,12,1.632
0310,2017,9,15,2.039
0310,2017,10,8,1.088
0310,2017,11,7,0.952
0310,2017,12,18,2.447
0310,2018,1,23,2.986
0310,2018,2,22,2.856
0310,2018,3,16,2.077
0310,2018,4,16,2.077
0310,2018,5,18,2.337
0310,2018,6,10,1.298
0310,2018,7,13,1.688
0310,2018,8,10,1.298
0310,2018,9,10,1.298
