ID1_CITY,year,week,case_c,case_per_capita(‰)
0110,2016,47,46,0.781
0110,2016,48,46,0.781
0110,2016,49,58,0.984
0110,2016,50,53,0.899
0110,2016,51,73,1.239
0110,2016,52,77,1.307
0110,2016,53,50,0.848
0110,2017,1,47,0.797
0110,2017,2,55,0.932
0110,2017,3,45,0.763
0110,2017,4,52,0.881
0110,2017,5,57,0.966
0110,2017,6,64,1.085
0110,2017,7,53,0.898
0110,2017,8,72,1.22
0110,2017,9,52,0.881
0110,2017,10,56,0.949
0110,2017,11,54,0.915
0110,2017,12,59,1.0
0110,2017,13,59,1.0
0110,2017,14,56,0.949
0110,2017,15,61,1.034
0110,2017,16,58,0.983
0110,2017,17,50,0.847
0110,2017,18,54,0.915
0110,2017,19,56,0.949
0110,2017,20,56,0.949
0110,2017,21,60,1.017
0110,2017,22,49,0.83
0110,2017,23,52,0.881
0110,2017,24,52,0.881
0110,2017,25,52,0.881
0110,2017,26,48,0.813
0110,2017,27,56,0.949
0110,2017,28,68,1.152
0110,2017,29,43,0.729
0110,2017,30,47,0.797
0110,2017,31,45,0.763
0110,2017,32,57,0.966
0110,2017,33,32,0.542
0110,2017,34,50,0.847
0110,2017,35,44,0.746
0110,2017,36,35,0.593
0110,2017,37,45,0.763
0110,2017,38,30,0.508
0110,2017,39,37,0.627
0110,2017,40,40,0.678
0110,2017,41,43,0.729
0110,2017,42,51,0.864
0110,2017,43,43,0.729
0110,2017,44,45,0.763
0110,2017,45,49,0.83
0110,2017,46,50,0.847
0110,2017,47,53,0.898
0110,2017,48,61,1.034
0110,2017,49,49,0.83
0110,2017,50,57,0.966
0110,2017,51,54,0.915
0110,2017,52,55,0.932
0110,2017,53,7,0.119
0110,2018,1,54,0.854
0110,2018,2,52,0.823
0110,2018,3,72,1.139
0110,2018,4,67,1.06
0110,2018,5,62,0.981
0110,2018,6,75,1.186
0110,2018,7,69,1.092
0110,2018,8,60,0.949
0110,2018,9,73,1.155
0110,2018,10,63,0.997
0110,2018,11,76,1.202
0110,2018,12,71,1.123
0110,2018,13,58,0.918
0110,2018,14,52,0.823
0110,2018,15,54,0.854
0110,2018,16,71,1.123
0110,2018,17,73,1.155
0110,2018,18,59,0.933
0110,2018,19,48,0.759
0110,2018,20,51,0.807
0110,2018,21,46,0.728
0110,2018,22,63,0.997
0110,2018,23,56,0.886
0110,2018,24,54,0.854
0110,2018,25,49,0.775
0110,2018,26,38,0.601
0110,2018,27,44,0.696
0110,2018,28,34,0.538
0110,2018,29,38,0.601
0110,2018,30,62,0.981
0110,2018,31,50,0.791
0110,2018,32,55,0.87
0110,2018,33,48,0.759
0110,2018,34,51,0.807
0110,2018,35,54,0.854
0110,2018,36,49,0.775
0110,2018,37,34,0.538
0110,2018,38,51,0.807
0110,2018,39,41,0.649
0110,2018,40,55,0.87
0110,2018,41,47,0.743
0110,2018,42,51,0.807
0110,2018,43,40,0.633
0110,2018,44,54,0.854
0110,2018,45,54,0.854
0110,2018,46,55,0.87
0110,2018,47,46,0.728
0110,2018,48,65,1.028
0110,2018,49,50,0.791
0110,2018,50,58,0.918
0110,2018,51,51,0.807
0110,2018,52,59,0.933
0110,2018,53,9,0.142
0110,2019,1,54,0.842
0110,2019,2,70,1.091
0110,2019,3,67,1.045
0110,2019,4,62,0.967
0110,2019,5,78,1.216
0110,2019,6,38,0.593
0110,2019,7,81,1.263
0110,2019,8,56,0.873
0110,2019,9,53,0.826
0110,2019,10,52,0.811
0110,2019,11,68,1.06
0110,2019,12,49,0.764
0110,2019,13,62,0.967
0110,2019,14,53,0.826
0110,2019,15,80,1.247
0110,2019,16,63,0.982
0110,2019,17,56,0.873
0110,2019,18,69,1.076
0110,2019,19,72,1.123
0110,2019,20,59,0.92
0110,2019,21,62,0.967
0110,2019,22,49,0.764
0110,2019,23,67,1.045
0110,2019,24,63,0.982
0110,2019,25,53,0.826
0110,2019,26,48,0.748
0110,2019,27,58,0.904
0110,2019,28,54,0.842
0110,2019,29,61,0.951
0110,2019,30,58,0.904
0110,2019,31,53,0.826
0110,2019,32,44,0.686
0110,2019,33,54,0.842
0110,2019,34,49,0.764
0110,2019,35,44,0.686
0110,2019,36,57,0.889
0110,2019,37,55,0.858
0110,2019,38,64,0.998
0110,2019,39,57,0.889
0110,2019,40,55,0.858
0110,2019,41,61,0.951
0110,2019,42,55,0.858
0110,2019,43,55,0.858
0110,2019,44,54,0.842
0110,2019,45,47,0.733
0110,2019,46,59,0.92
0110,2019,47,58,0.904
0110,2019,48,66,1.029
0110,2019,49,53,0.826
0110,2019,50,66,1.029
0110,2019,51,68,1.06
0110,2019,52,81,1.263
0110,2019,53,27,0.421
0111,2016,1,5,0.127
0111,2016,2,46,1.168
0111,2016,3,34,0.863
0111,2016,4,37,0.939
0111,2016,5,50,1.269
0111,2016,6,69,1.751
0111,2016,7,39,0.99
0111,2016,8,71,1.802
0111,2016,9,58,1.472
0111,2016,10,62,1.574
0111,2016,11,51,1.294
0111,2016,12,64,1.624
0111,2016,13,47,1.193
0111,2016,14,46,1.168
0111,2016,15,42,1.066
0111,2016,16,32,0.812
0111,2016,17,39,0.99
0111,2016,18,37,0.939
0111,2016,19,39,0.99
0111,2016,20,42,1.066
0111,2016,21,43,1.091
0111,2016,22,29,0.736
0111,2016,23,34,0.863
0111,2016,24,31,0.787
0111,2016,25,45,1.142
0111,2016,26,41,1.041
0111,2016,27,38,0.964
0111,2016,28,31,0.787
0111,2016,29,42,1.066
0111,2016,30,40,1.015
0111,2016,31,36,0.914
0111,2016,32,36,0.914
0111,2016,33,29,0.736
0111,2016,34,23,0.584
0111,2016,35,27,0.685
0111,2016,36,30,0.761
0111,2016,37,40,1.015
0111,2016,38,33,0.838
0111,2016,39,31,0.787
0111,2016,40,30,0.761
0111,2016,41,29,0.736
0111,2016,42,29,0.736
0111,2016,43,34,0.863
0111,2016,44,40,1.015
0111,2016,45,37,0.939
0111,2016,46,38,0.964
0111,2016,47,37,0.939
0111,2016,48,40,1.015
0111,2016,49,40,1.015
0111,2016,50,38,0.964
0111,2016,51,35,0.888
0111,2016,52,35,0.888
0111,2016,53,36,0.914
0111,2017,1,42,1.039
0111,2017,2,30,0.742
0111,2017,3,37,0.915
0111,2017,4,50,1.237
0111,2017,5,31,0.767
0111,2017,6,45,1.113
0111,2017,7,41,1.014
0111,2017,8,51,1.262
0111,2017,9,32,0.792
0111,2017,10,36,0.89
0111,2017,11,45,1.113
0111,2017,12,38,0.94
0111,2017,13,36,0.89
0111,2017,14,34,0.841
0111,2017,15,48,1.187
0111,2017,16,51,1.262
0111,2017,17,39,0.965
0111,2017,18,49,1.212
0111,2017,19,51,1.262
0111,2017,20,33,0.816
0111,2017,21,42,1.039
0111,2017,22,38,0.94
0111,2017,23,49,1.212
0111,2017,24,33,0.816
0111,2017,25,31,0.767
0111,2017,26,35,0.866
0111,2017,27,46,1.138
0111,2017,28,33,0.816
0111,2017,29,26,0.643
0111,2017,30,31,0.767
0111,2017,31,26,0.643
0111,2017,32,29,0.717
0111,2017,33,30,0.742
0111,2017,34,29,0.717
0111,2017,35,34,0.841
0111,2017,36,31,0.767
0111,2017,37,26,0.643
0111,2017,38,30,0.742
0111,2017,39,34,0.841
0111,2017,40,32,0.792
0111,2017,41,28,0.693
0111,2017,42,26,0.643
0111,2017,43,26,0.643
0111,2017,44,34,0.841
0111,2017,45,27,0.668
0111,2017,46,36,0.89
0111,2017,47,28,0.693
0111,2017,48,37,0.915
0111,2017,49,45,1.113
0111,2017,50,43,1.064
0111,2017,51,46,1.138
0111,2017,52,38,0.94
0111,2018,1,41,0.942
0111,2018,2,40,0.919
0111,2018,3,62,1.425
0111,2018,4,46,1.057
0111,2018,5,42,0.965
0111,2018,6,62,1.425
0111,2018,7,45,1.034
0111,2018,8,57,1.31
0111,2018,9,59,1.356
0111,2018,10,58,1.333
0111,2018,11,53,1.218
0111,2018,12,49,1.126
0111,2018,13,50,1.149
0111,2018,14,33,0.758
0111,2018,15,57,1.31
0111,2018,16,41,0.942
0111,2018,17,41,0.942
0111,2018,18,50,1.149
0111,2018,19,46,1.057
0111,2018,20,35,0.804
0111,2018,21,43,0.988
0111,2018,22,31,0.712
0111,2018,23,45,1.034
0111,2018,24,35,0.804
0111,2018,25,34,0.781
0111,2018,26,35,0.804
0111,2018,27,26,0.597
0111,2018,28,40,0.919
0111,2018,29,36,0.827
0111,2018,30,38,0.873
0111,2018,31,36,0.827
0111,2018,32,35,0.804
0111,2018,33,33,0.758
0111,2018,34,41,0.942
0111,2018,35,31,0.712
0111,2018,36,43,0.988
0111,2018,37,43,0.988
0111,2018,38,35,0.804
